AccountNo,CustId,AccountLocation,CurrencyCode,DailyDepositLimit,StakeScale,SourceProd,SheetName,Title,FirstName,LastName,CreateDate,CountryCode,Language,Status,DateOfBirth,Contact,CustomerGroup,BetDate,ClassId,CategoryId,Source,BetCount,Bet_Amt,Win_Amt,Product,Unnamed: 9,Unnamed: 10,Unnamed: 11,AccountNo.1,Bet_Amt.1,Product.1,Unnamed: 15,AccountNo.2,Vegas,Sportsbook,Games,Casino,Poker,Bingo,,Adjustments,CLASSID,CATEGORYID,product,sub_product,description,bet_or_play,Table: student,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Table: school,Unnamed: 8
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-16,323,9.0,M,1.0,180.0,1608.75,Sportsbook,,,,00775SM   ,4.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-29,1,5.0,M,3.0,180.0,0.0,Sportsbook,,,,00775SM   ,3.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-09-29,1,5.0,I,5.0,180.0,91.67,Sportsbook,,,,00775SM   ,2.9,Bingo,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-17,2,9.0,M,1.0,178.0,0.0,Sportsbook,,,,00775SM   ,2.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-13,22528_PRCH,22528.0,I,4.0,174.0428,0.0,Casino,,,,00497XG   ,1.36,Games,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-19,22528_PRCH,22528.0,I,1.0,171.9011,0.0,Casino,,,,00775SM   ,0.25,Games,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-30,1,5.0,M,4.0,170.0,0.0,Sportsbook,,,,00775SM   ,0.13,Games,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-30,2,9.0,N,1.0,170.0,0.0,Sportsbook,,,,00357DG   ,0.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-20,22528_PRCH,22528.0,I,1.0,160.0591,0.0,Casino,,,,00357DG   ,0.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-10-28,22527_PRCH,22527.0,I,1.0,160.0,0.0,Poker,,,,00357DG   ,0.0,Bingo,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-19,2,9.0,N,1.0,160.0,0.0,Sportsbook,,,,00497XG   ,0.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-29,,0.0,N,1.0,160.0,0.0,,,,,00497XG   ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-09-23,1,5.0,M,2.0,160.0,300.91,Sportsbook,,,,00775SM   ,0.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-29,1,5.0,M,5.0,155.0,0.0,Sportsbook,,,,00775SM   ,0.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-08,46,5.0,I,14.0,155.0,97.75,Sportsbook,,,,00775SM   ,0.0,Bingo,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-10,45,17.0,M,1.0,153.63,0.0,Sportsbook,,,,00C017    ,0.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-11-10,22527_PRCH,22527.0,I,2.0,152.99,0.0,Poker,,,,00C017    ,0.0,Bingo,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-12-05,635,0.0,I,33.0,151.0,41.6,Games,,,,00J381    ,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-26,323,9.0,M,1.0,150.31,1343.4,Sportsbook,,,,01148BP   ,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-09-16,22527_PRCH,22527.0,I,2.0,150.0,0.0,Poker,,,,01152SJ   ,0.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-12-04,22527_PRCH,22527.0,I,1.0,150.0,0.0,Poker,,,,01152SJ   ,0.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-12-12,22527_PRCH,22527.0,I,2.0,150.0,0.0,Poker,,,,01196ZZ   ,0.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-12-23,22527_PRCH,22527.0,I,1.0,150.0,0.0,Poker,,,,01196ZZ   ,0.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-02,323,9.0,M,1.0,150.0,0.0,Sportsbook,,,,01284UW   ,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-03,323,9.0,M,1.0,150.0,0.0,Sportsbook,,,,01148BP   ,-300.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-12,323,9.0,N,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-14,323,9.0,M,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-15,1,5.0,M,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-15,323,9.0,N,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-18,2,9.0,M,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-19,2,9.0,M,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-20,323,9.0,M,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-20,323,9.0,N,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-23,40,6.0,M,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-26,2,9.0,M,2.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-26,323,9.0,M,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-04,42,4.0,M,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-06,2,9.0,M,1.0,150.0,1406.25,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-13,40,6.0,M,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-13,323,9.0,M,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-16,323,9.0,N,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-19,323,9.0,N,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-21,323,9.0,N,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-25,323,9.0,N,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-26,323,9.0,M,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-01,323,9.0,N,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-19,323,9.0,M,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-21,323,9.0,M,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-21,323,9.0,N,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-22,2,9.0,M,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-24,,0.0,N,1.0,150.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-25,323,9.0,N,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-29,2,9.0,M,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-29,323,9.0,M,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-02,323,9.0,M,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-03,323,9.0,M,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-07,2,9.0,N,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-07,323,9.0,N,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-13,323,9.0,M,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-10-14,1,5.0,I,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-11-01,274,5.0,I,1.0,150.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-12-08,22512_XFER,22512.0,I,19.0,148.0,17.3,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-10-27,46,5.0,I,3.0,145.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-17,40,6.0,M,1.0,143.13,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-11-13,46,5.0,I,15.0,141.5,192.41,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-04,2,9.0,N,1.0,140.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-09,40,6.0,N,1.0,140.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-22,2,9.0,N,1.0,140.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-22,323,9.0,M,1.0,140.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-25,323,9.0,M,1.0,140.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-18,2,9.0,N,1.0,140.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-10-31,274,5.0,I,2.0,140.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-07,22527_PRCH,22527.0,I,1.0,138.5216,0.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-18,22527_PRCH,22527.0,I,1.0,137.5665,0.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-12-17,22527_PRCH,22527.0,I,1.0,135.7116,0.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-12-29,22508_STKE,22508.0,I,26.0,133.5,0.0,Bingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-05,323,9.0,M,1.0,130.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-30,323,9.0,N,1.0,130.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-06,323,9.0,M,1.0,130.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-26,182,0.0,I,63.0,126.0,91.66,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-09-08,22528_PRCH,22528.0,I,1.0,125.6834,0.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-30,22527_PRCH,22527.0,I,1.0,125.4347,0.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-29,323,9.0,M,1.0,125.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01148BP   ,,,,,,,Betting,,,,,,,,,,,2012-10-03,2,9.0,N,1.0,125.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-24,22528_PRCH,22528.0,I,1.0,124.8284,0.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-11-27,22528_PRCH,22528.0,I,1.0,124.7738,0.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-09-05,22527_PRCH,22527.0,I,1.0,122.0,0.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-24,274,5.0,I,7.0,121.7,0.46,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-27,2,9.0,M,1.0,120.38,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-09-10,22527_PRCH,22527.0,I,1.0,120.0,0.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-11-14,22527_PRCH,22527.0,I,1.0,120.0,0.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-08,323,9.0,N,1.0,120.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-14,323,9.0,N,1.0,120.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-27,323,9.0,M,2.0,120.0,625.63,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-29,2,9.0,M,1.0,120.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-18,323,9.0,N,1.0,120.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-23,275,5.0,N,1.0,120.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-27,323,9.0,N,1.0,120.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-03,323,9.0,I,1.0,120.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-20,638,0.0,I,58.0,116.0,90.0,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-22,,0.0,N,1.0,116.0,1036.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-04,274,5.0,I,3.0,115.0,91.88,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-03,323,9.0,N,1.0,110.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-10-13,3,8.0,M,2.0,105.0,52.5,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-23,274,5.0,I,4.0,102.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-12-07,323,9.0,M,1.0,100.07,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-17,275,5.0,I,2.0,100.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-09-06,22527_PRCH,22527.0,I,1.0,100.0,0.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-09-09,22527_PRCH,22527.0,I,1.0,100.0,0.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-10-10,22527_PRCH,22527.0,I,1.0,100.0,0.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-11-06,22527_PRCH,22527.0,I,1.0,100.0,0.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-11-11,22527_PRCH,22527.0,I,1.0,100.0,0.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-04,323,9.0,M,1.0,100.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-11,2,9.0,N,1.0,100.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-26,1,5.0,M,2.0,100.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-09-28,40,6.0,M,1.0,100.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-04,40,6.0,M,1.0,100.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-09,2,9.0,M,1.0,100.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-28,323,9.0,N,1.0,100.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-31,2,9.0,N,1.0,100.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-10-31,323,9.0,N,1.0,100.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-10,1,5.0,N,1.0,100.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-15,323,9.0,N,1.0,100.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-22,275,5.0,N,2.0,100.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00J381    ,,,,,,,Betting,,,,,,,,,,,2012-11-24,323,9.0,M,1.0,100.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-09-01,2,9.0,I,1.0,100.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-09-01,22528_PRCH,22528.0,I,1.0,100.0,0.0,Casino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-09-24,1,5.0,M,1.0,100.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-10-06,10,16.0,I,1.0,100.0,1000.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-10-20,323,9.0,I,1.0,100.0,350.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-11-02,2,9.0,I,1.0,100.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-11-18,1,5.0,I,2.0,100.0,275.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-12-08,3,8.0,I,1.0,100.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-12-18,22512_XFER,22512.0,I,2.0,100.0,0.0,Vegas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-03,274,5.0,I,8.0,100.0,276.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01152SJ   ,,,,,,,Betting,,,,,,,,,,,2012-10-05,22527_PRCH,22527.0,I,1.0,99.3357,0.0,Poker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00C017    ,,,,,,,Betting,,,,,,,,,,,2012-10-19,22508_STKE,22508.0,I,11.0,97.2,0.0,Bingo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-13,612,0.0,I,16.0,96.0,35.25,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-11-09,46,5.0,I,10.0,92.0,67.2,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00357DG   ,,,,,,,Betting,,,,,,,,,,,2012-11-19,638,0.0,I,45.0,90.0,19.5,Games,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-11-18,3,8.0,I,1.0,90.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01196ZZ   ,,,,,,,Betting,,,,,,,,,,,2012-12-11,1,5.0,I,3.0,90.0,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-12-25,46,5.0,I,3.0,88.0,186.9,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01284UW   ,,,,,,,Betting,,,,,,,,,,,2012-11-14,36,5.0,I,11.0,83.1,0.0,Sportsbook,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
